museum,accession,record_url,mint_hint,weight_g,diam_mm
BnF,cb41832657q,https://gallica.bnf.fr/ark:/12148/cb41832657q,tarentum,8.06,21.0
BnF,cb418326582,https://gallica.bnf.fr/ark:/12148/cb418326582,tarentum,,
BnF,cb41832659d,https://gallica.bnf.fr/ark:/12148/cb41832659d,tarentum,7.68,21.0
BnF,cb41832660m,https://gallica.bnf.fr/ark:/12148/cb41832660m,tarentum,7.63,19.0
BnF,cb41832661z,https://gallica.bnf.fr/ark:/12148/cb41832661z,tarentum,,
BnF,cb418326629,https://gallica.bnf.fr/ark:/12148/cb418326629,tarentum,,
BnF,cb41832663n,https://gallica.bnf.fr/ark:/12148/cb41832663n,tarentum,7.54,20.0
BnF,cb418326640,https://gallica.bnf.fr/ark:/12148/cb418326640,tarentum,,
BnF,cb41832665b,https://gallica.bnf.fr/ark:/12148/cb41832665b,tarentum,,
BnF,cb41832666p,https://gallica.bnf.fr/ark:/12148/cb41832666p,tarentum,,
BnF,cb418326671,https://gallica.bnf.fr/ark:/12148/cb418326671,tarentum,,
BnF,cb41832668c,https://gallica.bnf.fr/ark:/12148/cb41832668c,tarentum,7.86,21.0
BnF,cb41832669q,https://gallica.bnf.fr/ark:/12148/cb41832669q,tarentum,,
BnF,cb41832670x,https://gallica.bnf.fr/ark:/12148/cb41832670x,tarentum,,
BnF,cb418326718,https://gallica.bnf.fr/ark:/12148/cb418326718,tarentum,6.53,21.0
BnF,cb41832672m,https://gallica.bnf.fr/ark:/12148/cb41832672m,tarentum,7.81,21.0
BnF,cb41832673z,https://gallica.bnf.fr/ark:/12148/cb41832673z,tarentum,7.62,21.0
BnF,cb418326749,https://gallica.bnf.fr/ark:/12148/cb418326749,tarentum,,
BnF,cb41832675n,https://gallica.bnf.fr/ark:/12148/cb41832675n,tarentum,0.44,6.0
BnF,cb418326760,https://gallica.bnf.fr/ark:/12148/cb418326760,tarentum,,
BnF,cb41832677b,https://gallica.bnf.fr/ark:/12148/cb41832677b,tarentum,,
BnF,cb41832678p,https://gallica.bnf.fr/ark:/12148/cb41832678p,tarentum,1.4,9.0
BnF,cb418326791,https://gallica.bnf.fr/ark:/12148/cb418326791,tarentum,0.78,7.0
BnF,cb418326807,https://gallica.bnf.fr/ark:/12148/cb418326807,tarentum,4.26,13.0
BnF,cb41832681k,https://gallica.bnf.fr/ark:/12148/cb41832681k,tarentum,1.41,9.0
BnF,cb41832682x,https://gallica.bnf.fr/ark:/12148/cb41832682x,tarentum,,
BnF,cb418326838,https://gallica.bnf.fr/ark:/12148/cb418326838,tarentum,7.63,20.0
BnF,cb41832684m,https://gallica.bnf.fr/ark:/12148/cb41832684m,tarentum,,
BnF,cb41832685z,https://gallica.bnf.fr/ark:/12148/cb41832685z,tarentum,,
BnF,cb418326869,https://gallica.bnf.fr/ark:/12148/cb418326869,tarentum,7.6,20.0
BnF,cb41832687n,https://gallica.bnf.fr/ark:/12148/cb41832687n,tarentum,7.78,19.0
BnF,cb418326880,https://gallica.bnf.fr/ark:/12148/cb418326880,tarentum,,
BnF,cb41832689b,https://gallica.bnf.fr/ark:/12148/cb41832689b,tarentum,,
BnF,cb41832690j,https://gallica.bnf.fr/ark:/12148/cb41832690j,tarentum,,
BnF,cb41832691w,https://gallica.bnf.fr/ark:/12148/cb41832691w,tarentum,7.9,20.0
BnF,cb418326927,https://gallica.bnf.fr/ark:/12148/cb418326927,tarentum,7.76,20.0
BnF,cb41832693k,https://gallica.bnf.fr/ark:/12148/cb41832693k,tarentum,,
BnF,cb41832694x,https://gallica.bnf.fr/ark:/12148/cb41832694x,tarentum,7.9,19.0
BnF,cb418326958,https://gallica.bnf.fr/ark:/12148/cb418326958,tarentum,,
BnF,cb41832696m,https://gallica.bnf.fr/ark:/12148/cb41832696m,tarentum,,
BnF,cb41832697z,https://gallica.bnf.fr/ark:/12148/cb41832697z,tarentum,,
BnF,cb418326989,https://gallica.bnf.fr/ark:/12148/cb418326989,tarentum,,
BnF,cb41832699n,https://gallica.bnf.fr/ark:/12148/cb41832699n,tarentum,7.75,20.0
BnF,cb418327001,https://gallica.bnf.fr/ark:/12148/cb418327001,tarentum,,
BnF,cb41832701c,https://gallica.bnf.fr/ark:/12148/cb41832701c,tarentum,,
BnF,cb41832702q,https://gallica.bnf.fr/ark:/12148/cb41832702q,tarentum,,
BnF,cb418327032,https://gallica.bnf.fr/ark:/12148/cb418327032,tarentum,,
BnF,cb41832704d,https://gallica.bnf.fr/ark:/12148/cb41832704d,tarentum,,
BnF,cb41832705r,https://gallica.bnf.fr/ark:/12148/cb41832705r,tarentum,,
BnF,cb418327063,https://gallica.bnf.fr/ark:/12148/cb418327063,tarentum,7.65,21.0
BnF,cb41832707f,https://gallica.bnf.fr/ark:/12148/cb41832707f,tarentum,,
BnF,cb41832708s,https://gallica.bnf.fr/ark:/12148/cb41832708s,tarentum,4.28,14.0
BnF,cb418327094,https://gallica.bnf.fr/ark:/12148/cb418327094,tarentum,,
BnF,cb41832710b,https://gallica.bnf.fr/ark:/12148/cb41832710b,tarentum,4.26,15.0
BnF,cb41832711p,https://gallica.bnf.fr/ark:/12148/cb41832711p,tarentum,0.86,8.0
BnF,cb418327121,https://gallica.bnf.fr/ark:/12148/cb418327121,tarentum,,
BnF,cb41832713c,https://gallica.bnf.fr/ark:/12148/cb41832713c,tarentum,8.55,17.0
BnF,cb41832714q,https://gallica.bnf.fr/ark:/12148/cb41832714q,tarentum,,
BnF,cb418327152,https://gallica.bnf.fr/ark:/12148/cb418327152,tarentum,2.14,12.0
BnF,cb41832716d,https://gallica.bnf.fr/ark:/12148/cb41832716d,tarentum,2.14,10.0
BnF,cb41832717r,https://gallica.bnf.fr/ark:/12148/cb41832717r,tarentum,,
BnF,cb418327183,https://gallica.bnf.fr/ark:/12148/cb418327183,tarentum,,
BnF,cb41832719f,https://gallica.bnf.fr/ark:/12148/cb41832719f,tarentum,1.07,10.0
BnF,cb41832720n,https://gallica.bnf.fr/ark:/12148/cb41832720n,tarentum,,
BnF,cb418327210,https://gallica.bnf.fr/ark:/12148/cb418327210,tarentum,,
BnF,cb41832722b,https://gallica.bnf.fr/ark:/12148/cb41832722b,tarentum,,
BnF,cb41832723p,https://gallica.bnf.fr/ark:/12148/cb41832723p,tarentum,7.73,19.0
BnF,cb418327241,https://gallica.bnf.fr/ark:/12148/cb418327241,tarentum,,
BnF,cb41832725c,https://gallica.bnf.fr/ark:/12148/cb41832725c,tarentum,7.72,20.0
BnF,cb41832726q,https://gallica.bnf.fr/ark:/12148/cb41832726q,tarentum,,
BnF,cb418327272,https://gallica.bnf.fr/ark:/12148/cb418327272,tarentum,7.86,20.0
BnF,cb41832728d,https://gallica.bnf.fr/ark:/12148/cb41832728d,tarentum,,
BnF,cb41832729r,https://gallica.bnf.fr/ark:/12148/cb41832729r,tarentum,,
BnF,cb41832730z,https://gallica.bnf.fr/ark:/12148/cb41832730z,tarentum,6.11,20.0
BnF,cb418327319,https://gallica.bnf.fr/ark:/12148/cb418327319,tarentum,,
BnF,cb41832732n,https://gallica.bnf.fr/ark:/12148/cb41832732n,tarentum,,
BnF,cb418327330,https://gallica.bnf.fr/ark:/12148/cb418327330,tarentum,6.54,19.0
BnF,cb41832734b,https://gallica.bnf.fr/ark:/12148/cb41832734b,tarentum,6.56,21.0
BnF,cb41832735p,https://gallica.bnf.fr/ark:/12148/cb41832735p,tarentum,,
BnF,cb418327361,https://gallica.bnf.fr/ark:/12148/cb418327361,tarentum,,
BnF,cb41832737c,https://gallica.bnf.fr/ark:/12148/cb41832737c,tarentum,6.46,20.0
BnF,cb41832738q,https://gallica.bnf.fr/ark:/12148/cb41832738q,tarentum,6.14,19.0
BnF,cb418327392,https://gallica.bnf.fr/ark:/12148/cb418327392,tarentum,6.48,20.0
BnF,cb418327408,https://gallica.bnf.fr/ark:/12148/cb418327408,tarentum,,
BnF,cb41832741m,https://gallica.bnf.fr/ark:/12148/cb41832741m,tarentum,6.26,23.0
BnF,cb41832742z,https://gallica.bnf.fr/ark:/12148/cb41832742z,tarentum,,
BnF,cb418327439,https://gallica.bnf.fr/ark:/12148/cb418327439,tarentum,,
BnF,cb41832744n,https://gallica.bnf.fr/ark:/12148/cb41832744n,tarentum,,
BnF,cb418327450,https://gallica.bnf.fr/ark:/12148/cb418327450,tarentum,6.53,19.0
BnF,cb41832746b,https://gallica.bnf.fr/ark:/12148/cb41832746b,tarentum,6.59,21.0
BnF,cb41832747p,https://gallica.bnf.fr/ark:/12148/cb41832747p,tarentum,,
BnF,cb418327481,https://gallica.bnf.fr/ark:/12148/cb418327481,tarentum,,
BnF,cb41832749c,https://gallica.bnf.fr/ark:/12148/cb41832749c,tarentum,3.21,16.0
BnF,cb41832750k,https://gallica.bnf.fr/ark:/12148/cb41832750k,tarentum,3.1,15.0
BnF,cb41832751x,https://gallica.bnf.fr/ark:/12148/cb41832751x,tarentum,3.17,16.0
BnF,cb418327528,https://gallica.bnf.fr/ark:/12148/cb418327528,tarentum,3.21,17.0
BnF,cb41832753m,https://gallica.bnf.fr/ark:/12148/cb41832753m,tarentum,,
BnF,cb41832754z,https://gallica.bnf.fr/ark:/12148/cb41832754z,tarentum,,
BnF,cb418327559,https://gallica.bnf.fr/ark:/12148/cb418327559,tarentum,,
BnF,cb41832756n,https://gallica.bnf.fr/ark:/12148/cb41832756n,tarentum,,
BnF,cb418327570,https://gallica.bnf.fr/ark:/12148/cb418327570,tarentum,,
BnF,cb41832758b,https://gallica.bnf.fr/ark:/12148/cb41832758b,tarentum,,
BnF,cb41832759p,https://gallica.bnf.fr/ark:/12148/cb41832759p,tarentum,3.27,15.0
BnF,cb41832760w,https://gallica.bnf.fr/ark:/12148/cb41832760w,tarentum,3.17,15.0
BnF,cb418327617,https://gallica.bnf.fr/ark:/12148/cb418327617,tarentum,,
BnF,cb41832762k,https://gallica.bnf.fr/ark:/12148/cb41832762k,tarentum,,
BnF,cb41832763x,https://gallica.bnf.fr/ark:/12148/cb41832763x,tarentum,3.13,15.0
BnF,cb418327648,https://gallica.bnf.fr/ark:/12148/cb418327648,tarentum,,
BnF,cb41832765m,https://gallica.bnf.fr/ark:/12148/cb41832765m,tarentum,,
BnF,cb41832766z,https://gallica.bnf.fr/ark:/12148/cb41832766z,tarentum,,
BnF,cb418327679,https://gallica.bnf.fr/ark:/12148/cb418327679,tarentum,6.84,19.0
BnF,cb41832768n,https://gallica.bnf.fr/ark:/12148/cb41832768n,tarentum,6.68,20.0
BnF,cb418327690,https://gallica.bnf.fr/ark:/12148/cb418327690,tarentum,7.15,19.0
BnF,cb418327706,https://gallica.bnf.fr/ark:/12148/cb418327706,tarentum,5.41,18.0
BnF,cb41832772w,https://gallica.bnf.fr/ark:/12148/cb41832772w,tarentum,6.71,17.0
BnF,cb418327737,https://gallica.bnf.fr/ark:/12148/cb418327737,tarentum,,
BnF,cb41832774k,https://gallica.bnf.fr/ark:/12148/cb41832774k,tarentum,,
BnF,cb41832775x,https://gallica.bnf.fr/ark:/12148/cb41832775x,tarentum,,
BnF,cb418327768,https://gallica.bnf.fr/ark:/12148/cb418327768,tarentum,,
BnF,cb41832777m,https://gallica.bnf.fr/ark:/12148/cb41832777m,tarentum,,
BnF,cb41832778z,https://gallica.bnf.fr/ark:/12148/cb41832778z,tarentum,,
BnF,cb418327799,https://gallica.bnf.fr/ark:/12148/cb418327799,tarentum,,
BnF,cb41832780h,https://gallica.bnf.fr/ark:/12148/cb41832780h,tarentum,,
BnF,cb41832781v,https://gallica.bnf.fr/ark:/12148/cb41832781v,tarentum,,
BnF,cb418327826,https://gallica.bnf.fr/ark:/12148/cb418327826,tarentum,,
BnF,cb41832783j,https://gallica.bnf.fr/ark:/12148/cb41832783j,tarentum,,
BnF,cb41832784w,https://gallica.bnf.fr/ark:/12148/cb41832784w,tarentum,,
BnF,cb418327857,https://gallica.bnf.fr/ark:/12148/cb418327857,tarentum,,
BnF,cb41832786k,https://gallica.bnf.fr/ark:/12148/cb41832786k,tarentum,,
BnF,cb41832787x,https://gallica.bnf.fr/ark:/12148/cb41832787x,tarentum,,
BnF,cb418327888,https://gallica.bnf.fr/ark:/12148/cb418327888,tarentum,6.12,19.0
BnF,cb41832789m,https://gallica.bnf.fr/ark:/12148/cb41832789m,tarentum,,
BnF,cb41832790t,https://gallica.bnf.fr/ark:/12148/cb41832790t,tarentum,,
BnF,cb418327915,https://gallica.bnf.fr/ark:/12148/cb418327915,tarentum,6.09,18.0
BnF,cb41832792h,https://gallica.bnf.fr/ark:/12148/cb41832792h,tarentum,,
BnF,cb41832793v,https://gallica.bnf.fr/ark:/12148/cb41832793v,tarentum,5.89,19.0
BnF,cb418327946,https://gallica.bnf.fr/ark:/12148/cb418327946,tarentum,,
BnF,cb41832795j,https://gallica.bnf.fr/ark:/12148/cb41832795j,tarentum,,
BnF,cb41832796w,https://gallica.bnf.fr/ark:/12148/cb41832796w,tarentum,6.47,19.0
BnF,cb418327977,https://gallica.bnf.fr/ark:/12148/cb418327977,tarentum,,
BnF,cb41832798k,https://gallica.bnf.fr/ark:/12148/cb41832798k,tarentum,,
BnF,cb41832799x,https://gallica.bnf.fr/ark:/12148/cb41832799x,tarentum,6.32,19.0
BnF,cb418328009,https://gallica.bnf.fr/ark:/12148/cb418328009,tarentum,6.24,19.0
BnF,cb41832801n,https://gallica.bnf.fr/ark:/12148/cb41832801n,tarentum,6.16,17.0
BnF,cb418328020,https://gallica.bnf.fr/ark:/12148/cb418328020,tarentum,,
BnF,cb41832803b,https://gallica.bnf.fr/ark:/12148/cb41832803b,tarentum,6.29,20.0
BnF,cb41832804p,https://gallica.bnf.fr/ark:/12148/cb41832804p,tarentum,,
BnF,cb418328051,https://gallica.bnf.fr/ark:/12148/cb418328051,tarentum,,
BnF,cb41832806c,https://gallica.bnf.fr/ark:/12148/cb41832806c,tarentum,,
BnF,cb41832807q,https://gallica.bnf.fr/ark:/12148/cb41832807q,tarentum,,
BnF,cb418328082,https://gallica.bnf.fr/ark:/12148/cb418328082,tarentum,,
BnF,cb41832809d,https://gallica.bnf.fr/ark:/12148/cb41832809d,tarentum,,
BnF,cb41832810m,https://gallica.bnf.fr/ark:/12148/cb41832810m,tarentum,,
BnF,cb41832811z,https://gallica.bnf.fr/ark:/12148/cb41832811z,tarentum,,
BnF,cb418328129,https://gallica.bnf.fr/ark:/12148/cb418328129,tarentum,,
BnF,cb41832813n,https://gallica.bnf.fr/ark:/12148/cb41832813n,tarentum,,
BnF,cb418328140,https://gallica.bnf.fr/ark:/12148/cb418328140,tarentum,6.36,18.0
BnF,cb41832815b,https://gallica.bnf.fr/ark:/12148/cb41832815b,tarentum,6.39,20.0
BnF,cb41832816p,https://gallica.bnf.fr/ark:/12148/cb41832816p,tarentum,,
BnF,cb418328171,https://gallica.bnf.fr/ark:/12148/cb418328171,tarentum,,
BnF,cb41832818c,https://gallica.bnf.fr/ark:/12148/cb41832818c,tarentum,,
BnF,cb41832819q,https://gallica.bnf.fr/ark:/12148/cb41832819q,tarentum,,
BnF,cb41832820x,https://gallica.bnf.fr/ark:/12148/cb41832820x,tarentum,3.25,20.0
BnF,cb418328218,https://gallica.bnf.fr/ark:/12148/cb418328218,tarentum,,
BnF,cb41832822m,https://gallica.bnf.fr/ark:/12148/cb41832822m,tarentum,,
BnF,cb41832823z,https://gallica.bnf.fr/ark:/12148/cb41832823z,tarentum,,
BnF,cb418328249,https://gallica.bnf.fr/ark:/12148/cb418328249,tarentum,,
BnF,cb41832825n,https://gallica.bnf.fr/ark:/12148/cb41832825n,tarentum,,
BnF,cb418328260,https://gallica.bnf.fr/ark:/12148/cb418328260,tarentum,,
BnF,cb41832827b,https://gallica.bnf.fr/ark:/12148/cb41832827b,tarentum,,
BnF,cb41832828p,https://gallica.bnf.fr/ark:/12148/cb41832828p,tarentum,,
BnF,cb418328291,https://gallica.bnf.fr/ark:/12148/cb418328291,tarentum,,
BnF,cb41832832x,https://gallica.bnf.fr/ark:/12148/cb41832832x,tarentum,,
BnF,cb418328338,https://gallica.bnf.fr/ark:/12148/cb418328338,tarentum,1.09,12.0
BnF,cb41832834m,https://gallica.bnf.fr/ark:/12148/cb41832834m,tarentum,,
BnF,cb41832835z,https://gallica.bnf.fr/ark:/12148/cb41832835z,tarentum,,
BnF,cb418328369,https://gallica.bnf.fr/ark:/12148/cb418328369,tarentum,,
BnF,cb41832837n,https://gallica.bnf.fr/ark:/12148/cb41832837n,tarentum,,
BnF,cb418328380,https://gallica.bnf.fr/ark:/12148/cb418328380,tarentum,,
BnF,cb41832839b,https://gallica.bnf.fr/ark:/12148/cb41832839b,tarentum,,
BnF,cb41832840j,https://gallica.bnf.fr/ark:/12148/cb41832840j,tarentum,,
BnF,cb41832841w,https://gallica.bnf.fr/ark:/12148/cb41832841w,tarentum,0.89,11.0
BnF,cb418328427,https://gallica.bnf.fr/ark:/12148/cb418328427,tarentum,0.92,12.0
BnF,cb41832843k,https://gallica.bnf.fr/ark:/12148/cb41832843k,tarentum,,
BnF,cb41832844x,https://gallica.bnf.fr/ark:/12148/cb41832844x,tarentum,,
BnF,cb418328458,https://gallica.bnf.fr/ark:/12148/cb418328458,tarentum,0.89,12.0
BnF,cb41832846m,https://gallica.bnf.fr/ark:/12148/cb41832846m,tarentum,,
BnF,cb41832847z,https://gallica.bnf.fr/ark:/12148/cb41832847z,tarentum,,
BnF,cb418328489,https://gallica.bnf.fr/ark:/12148/cb418328489,tarentum,,
BnF,cb41832849n,https://gallica.bnf.fr/ark:/12148/cb41832849n,tarentum,0.62,10.0
BnF,cb41832850v,https://gallica.bnf.fr/ark:/12148/cb41832850v,tarentum,0.79,12.0
BnF,cb418328516,https://gallica.bnf.fr/ark:/12148/cb418328516,tarentum,,
BnF,cb41832852j,https://gallica.bnf.fr/ark:/12148/cb41832852j,tarentum,,
BnF,cb41832853w,https://gallica.bnf.fr/ark:/12148/cb41832853w,tarentum,0.31,7.0
BnF,cb418328547,https://gallica.bnf.fr/ark:/12148/cb418328547,tarentum,,
BnF,cb41832855k,https://gallica.bnf.fr/ark:/12148/cb41832855k,tarentum,,
BnF,cb41832856x,https://gallica.bnf.fr/ark:/12148/cb41832856x,tarentum,,
BnF,cb418328578,https://gallica.bnf.fr/ark:/12148/cb418328578,tarentum,,
BnF,cb41832858m,https://gallica.bnf.fr/ark:/12148/cb41832858m,tarentum,,
BnF,cb418328605,https://gallica.bnf.fr/ark:/12148/cb418328605,tarentum,0.66,11.0
BnF,cb41832861h,https://gallica.bnf.fr/ark:/12148/cb41832861h,tarentum,,
BnF,cb41832862v,https://gallica.bnf.fr/ark:/12148/cb41832862v,tarentum,,
BnF,cb418328636,https://gallica.bnf.fr/ark:/12148/cb418328636,tarentum,,
BnF,cb41832864j,https://gallica.bnf.fr/ark:/12148/cb41832864j,tarentum,,
BnF,cb41832865w,https://gallica.bnf.fr/ark:/12148/cb41832865w,tarentum,,
BnF,cb418328667,https://gallica.bnf.fr/ark:/12148/cb418328667,tarentum,0.49,9.0
BnF,cb41832867k,https://gallica.bnf.fr/ark:/12148/cb41832867k,tarentum,0.61,9.0
BnF,cb41832868x,https://gallica.bnf.fr/ark:/12148/cb41832868x,tarentum,0.56,8.0
BnF,cb418328698,https://gallica.bnf.fr/ark:/12148/cb418328698,tarentum,,
BnF,cb41832870g,https://gallica.bnf.fr/ark:/12148/cb41832870g,tarentum,,
BnF,cb41832871t,https://gallica.bnf.fr/ark:/12148/cb41832871t,tarentum,,
BnF,cb418328725,https://gallica.bnf.fr/ark:/12148/cb418328725,tarentum,,
BnF,cb41832873h,https://gallica.bnf.fr/ark:/12148/cb41832873h,tarentum,,
BnF,cb41832874v,https://gallica.bnf.fr/ark:/12148/cb41832874v,tarentum,0.25,7.0
BnF,cb418328756,https://gallica.bnf.fr/ark:/12148/cb418328756,tarentum,,
BnF,cb41832876j,https://gallica.bnf.fr/ark:/12148/cb41832876j,tarentum,,
BnF,cb41832877w,https://gallica.bnf.fr/ark:/12148/cb41832877w,tarentum,,
BnF,cb418328787,https://gallica.bnf.fr/ark:/12148/cb418328787,tarentum,,
BnF,cb41832879k,https://gallica.bnf.fr/ark:/12148/cb41832879k,tarentum,,
BnF,cb41832880s,https://gallica.bnf.fr/ark:/12148/cb41832880s,tarentum,,
BnF,cb418328814,https://gallica.bnf.fr/ark:/12148/cb418328814,tarentum,0.2,8.0
BnF,cb41832882g,https://gallica.bnf.fr/ark:/12148/cb41832882g,tarentum,,
BnF,cb41832883t,https://gallica.bnf.fr/ark:/12148/cb41832883t,tarentum,,
BnF,cb418328845,https://gallica.bnf.fr/ark:/12148/cb418328845,tarentum,,
BnF,cb41832885h,https://gallica.bnf.fr/ark:/12148/cb41832885h,tarentum,,
BnF,cb41832886v,https://gallica.bnf.fr/ark:/12148/cb41832886v,tarentum,2.4,12.0
BnF,cb418328876,https://gallica.bnf.fr/ark:/12148/cb418328876,tarentum,2.31,13.0
BnF,cb41832888j,https://gallica.bnf.fr/ark:/12148/cb41832888j,tarentum,,
BnF,cb41832889w,https://gallica.bnf.fr/ark:/12148/cb41832889w,tarentum,1.81,14.0
BnF,cb418328903,https://gallica.bnf.fr/ark:/12148/cb418328903,tarentum,,
BnF,cb41832891f,https://gallica.bnf.fr/ark:/12148/cb41832891f,tarentum,2.32,13.0
BnF,cb41832892s,https://gallica.bnf.fr/ark:/12148/cb41832892s,tarentum,,
BnF,cb418328934,https://gallica.bnf.fr/ark:/12148/cb418328934,tarentum,,
BnF,cb41832894g,https://gallica.bnf.fr/ark:/12148/cb41832894g,tarentum,,
BnF,cb41832909p,https://gallica.bnf.fr/ark:/12148/cb41832909p,heraclea,,
BnF,cb41832910w,https://gallica.bnf.fr/ark:/12148/cb41832910w,heraclea,,
BnF,cb418329117,https://gallica.bnf.fr/ark:/12148/cb418329117,heraclea,,
BnF,cb41832912k,https://gallica.bnf.fr/ark:/12148/cb41832912k,heraclea,,
BnF,cb41832913x,https://gallica.bnf.fr/ark:/12148/cb41832913x,heraclea,,
BnF,cb418329148,https://gallica.bnf.fr/ark:/12148/cb418329148,heraclea,,
BnF,cb41832915m,https://gallica.bnf.fr/ark:/12148/cb41832915m,heraclea,,
BnF,cb41832916z,https://gallica.bnf.fr/ark:/12148/cb41832916z,heraclea,,
BnF,cb418329179,https://gallica.bnf.fr/ark:/12148/cb418329179,heraclea,,
BnF,cb41832918n,https://gallica.bnf.fr/ark:/12148/cb41832918n,heraclea,,
BnF,cb418329190,https://gallica.bnf.fr/ark:/12148/cb418329190,heraclea,,
BnF,cb418329206,https://gallica.bnf.fr/ark:/12148/cb418329206,heraclea,,
BnF,cb41832921j,https://gallica.bnf.fr/ark:/12148/cb41832921j,heraclea,,
BnF,cb41832922w,https://gallica.bnf.fr/ark:/12148/cb41832922w,heraclea,,
BnF,cb418329237,https://gallica.bnf.fr/ark:/12148/cb418329237,heraclea,,
BnF,cb41832924k,https://gallica.bnf.fr/ark:/12148/cb41832924k,heraclea,,
BnF,cb41832925x,https://gallica.bnf.fr/ark:/12148/cb41832925x,heraclea,,
BnF,cb418329268,https://gallica.bnf.fr/ark:/12148/cb418329268,heraclea,,
BnF,cb41832927m,https://gallica.bnf.fr/ark:/12148/cb41832927m,heraclea,,
BnF,cb41832928z,https://gallica.bnf.fr/ark:/12148/cb41832928z,heraclea,,
BnF,cb418329299,https://gallica.bnf.fr/ark:/12148/cb418329299,heraclea,,
BnF,cb41832930h,https://gallica.bnf.fr/ark:/12148/cb41832930h,heraclea,,
BnF,cb41832931v,https://gallica.bnf.fr/ark:/12148/cb41832931v,heraclea,,
BnF,cb418329326,https://gallica.bnf.fr/ark:/12148/cb418329326,heraclea,,
BnF,cb41832933j,https://gallica.bnf.fr/ark:/12148/cb41832933j,heraclea,,
BnF,cb41832934w,https://gallica.bnf.fr/ark:/12148/cb41832934w,heraclea,,
BnF,cb418329357,https://gallica.bnf.fr/ark:/12148/cb418329357,heraclea,,
BnF,cb41832936k,https://gallica.bnf.fr/ark:/12148/cb41832936k,heraclea,,
BnF,cb41832937x,https://gallica.bnf.fr/ark:/12148/cb41832937x,heraclea,,
BnF,cb418329388,https://gallica.bnf.fr/ark:/12148/cb418329388,heraclea,,
BnF,cb41832939m,https://gallica.bnf.fr/ark:/12148/cb41832939m,heraclea,,
BnF,cb41832940t,https://gallica.bnf.fr/ark:/12148/cb41832940t,heraclea,,
BnF,cb418329415,https://gallica.bnf.fr/ark:/12148/cb418329415,heraclea,,
BnF,cb41832942h,https://gallica.bnf.fr/ark:/12148/cb41832942h,heraclea,,
BnF,cb41832943v,https://gallica.bnf.fr/ark:/12148/cb41832943v,heraclea,,
BnF,cb418329446,https://gallica.bnf.fr/ark:/12148/cb418329446,heraclea,,
BnF,cb41832945j,https://gallica.bnf.fr/ark:/12148/cb41832945j,heraclea,,
BnF,cb41832946w,https://gallica.bnf.fr/ark:/12148/cb41832946w,heraclea,,
BnF,cb418329477,https://gallica.bnf.fr/ark:/12148/cb418329477,heraclea,,
BnF,cb41832948k,https://gallica.bnf.fr/ark:/12148/cb41832948k,heraclea,,
BnF,cb41832949x,https://gallica.bnf.fr/ark:/12148/cb41832949x,heraclea,,
BnF,cb418329504,https://gallica.bnf.fr/ark:/12148/cb418329504,heraclea,,
BnF,cb41832951g,https://gallica.bnf.fr/ark:/12148/cb41832951g,heraclea,,
BnF,cb41832952t,https://gallica.bnf.fr/ark:/12148/cb41832952t,heraclea,,
BnF,cb41832954h,https://gallica.bnf.fr/ark:/12148/cb41832954h,heraclea,,
BnF,cb41832955v,https://gallica.bnf.fr/ark:/12148/cb41832955v,heraclea,,
BnF,cb418329566,https://gallica.bnf.fr/ark:/12148/cb418329566,heraclea,,
BnF,cb41832957j,https://gallica.bnf.fr/ark:/12148/cb41832957j,heraclea,,
BnF,cb41832958w,https://gallica.bnf.fr/ark:/12148/cb41832958w,heraclea,,
BnF,cb418329597,https://gallica.bnf.fr/ark:/12148/cb418329597,heraclea,,
BnF,cb41832960f,https://gallica.bnf.fr/ark:/12148/cb41832960f,heraclea,,
BnF,cb41832961s,https://gallica.bnf.fr/ark:/12148/cb41832961s,heraclea,,
BnF,cb418329624,https://gallica.bnf.fr/ark:/12148/cb418329624,heraclea,,
BnF,cb41832963g,https://gallica.bnf.fr/ark:/12148/cb41832963g,heraclea,1.18,12.0
BnF,cb41832964t,https://gallica.bnf.fr/ark:/12148/cb41832964t,heraclea,,
BnF,cb418329655,https://gallica.bnf.fr/ark:/12148/cb418329655,heraclea,,
BnF,cb41832966h,https://gallica.bnf.fr/ark:/12148/cb41832966h,heraclea,1.21,12.0
BnF,cb41832967v,https://gallica.bnf.fr/ark:/12148/cb41832967v,heraclea,,
BnF,cb418329686,https://gallica.bnf.fr/ark:/12148/cb418329686,heraclea,,
BnF,cb41832969j,https://gallica.bnf.fr/ark:/12148/cb41832969j,heraclea,,
BnF,cb41832970r,https://gallica.bnf.fr/ark:/12148/cb41832970r,heraclea,,
BnF,cb418329713,https://gallica.bnf.fr/ark:/12148/cb418329713,heraclea,,
BnF,cb41832972f,https://gallica.bnf.fr/ark:/12148/cb41832972f,heraclea,,
BnF,cb41832973s,https://gallica.bnf.fr/ark:/12148/cb41832973s,heraclea,,
BnF,cb418329744,https://gallica.bnf.fr/ark:/12148/cb418329744,heraclea,,
BnF,cb41832975g,https://gallica.bnf.fr/ark:/12148/cb41832975g,heraclea,,
BnF,cb41832976t,https://gallica.bnf.fr/ark:/12148/cb41832976t,heraclea,,
BnF,cb418329775,https://gallica.bnf.fr/ark:/12148/cb418329775,heraclea,,
BnF,cb41832978h,https://gallica.bnf.fr/ark:/12148/cb41832978h,heraclea,,
BnF,cb41832979v,https://gallica.bnf.fr/ark:/12148/cb41832979v,heraclea,,
